nombre,indipais,telefono,numero-de-factura,fecha-de-vencimiento,monto-de-factura,saldo-vencido
LUIS ALFONSO BENAVIDES MOLINA,57,3143047479,,,,
ROSALBA MOLANO GRANADOS,57,3124970725,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3113928393,,,,
ROSALBA MOLANO GRANADOS,57,3108112923,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3002783225,,,,
ROSALBA MOLANO GRANADOS,57,3117472082,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3508555236,,,,
ROSALBA MOLANO GRANADOS,57,3508529418,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3508025812,,,,
ROSALBA MOLANO GRANADOS,57,3234928994,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3234645697,,,,
ROSALBA MOLANO GRANADOS,57,3233715157,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3226819110,,,,
ROSALBA MOLANO GRANADOS,57,3226629309,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3226356613,,,,
ROSALBA MOLANO GRANADOS,57,3226093530,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3225874837,,,,
ROSALBA MOLANO GRANADOS,57,3225146440,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3224948797,,,,
ROSALBA MOLANO GRANADOS,57,3224921977,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3224569278,,,,
ROSALBA MOLANO GRANADOS,57,3218891947,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3218790085,,,,
ROSALBA MOLANO GRANADOS,57,3218773682,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3218651051,,,,
ROSALBA MOLANO GRANADOS,57,3218548345,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3218520605,,,,
ROSALBA MOLANO GRANADOS,57,3218357239,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3218202569,,,,
ROSALBA MOLANO GRANADOS,57,3218088410,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217959010,,,,
ROSALBA MOLANO GRANADOS,57,3217867762,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217847631,,,,
ROSALBA MOLANO GRANADOS,57,3217830077,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217558750,,,,
ROSALBA MOLANO GRANADOS,57,3217480137,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217380099,,,,
ROSALBA MOLANO GRANADOS,57,3217300008,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217291799,,,,
ROSALBA MOLANO GRANADOS,57,3217273799,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217216744,,,,
ROSALBA MOLANO GRANADOS,57,3217205524,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217190594,,,,
ROSALBA MOLANO GRANADOS,57,3217129835,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3217096550,,,,
ROSALBA MOLANO GRANADOS,57,3217026547,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3216728843,,,,
ROSALBA MOLANO GRANADOS,57,3216526966,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3216426064,,,,
ROSALBA MOLANO GRANADOS,57,3216410406,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3216375662,,,,
ROSALBA MOLANO GRANADOS,57,3216362305,,,,
LUIS ALFONSO BENAVIDES MOLINA,57,3216320123,,,,
ROSALBA MOLANO GRANADOS,57,3216178601,,,,
